Block,Time,BSIUL,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,CHAMERA1,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,UNCHAHAR2,URI,RIHAND2,RIHAND3,SEWA2,SINGRAULI,SINGRAULI_HYDRO,TANDA2,TEHRI,DULHASTI,KISHANGANGA,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPB,RIHAND1,RAPPC,NAPP,TANAKPUR,JHAJJAR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NLCIIST2,NLCTS2EXP,NNTPP,KGSU3AND4,KKNPPU2,KGSU1AND2,KKNP,MAPS,NLCIIST1,KUDGI,NLCEXP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,VALLURNTECL,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,0,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,81.520509,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

51,12:30-12:45,0,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

52,12:45-13:00,0,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

53,13:00-13:15,0,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0.60728,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

54,13:15-13:30,0,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,0.60728,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

55,13:30-13:45,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,134.549519,1.00939,1.44175,0,51.987208,1.456305,0.60728,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

56,13:45-14:00,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,134.549519,1.00939,1.44175,0,51.987208,1.456305,1.214559,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

57,14:00-14:15,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,1.214559,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

58,14:15-14:30,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,1.82184,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

59,14:30-14:45,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,1.82184,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

60,14:45-15:00,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,1.82184,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

61,15:00-15:15,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,3.749748,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

62,15:15-15:30,6.5538,41.864567,30.573592,688.249014,0,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,16.739946,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

63,15:30-15:45,6.5538,41.864567,30.573592,688.249014,6.242381,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,16.739946,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

64,15:45-16:00,6.5538,41.864567,30.573592,688.249014,9.57165,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,16.739946,0,0,79.12267,56.154068,42.457868,1.1529,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

65,16:00-16:15,6.5538,41.864567,30.573592,688.249014,9.57165,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,3.749748,0,0,79.12267,56.154068,42.457868,1.281,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

66,16:15-16:30,6.5538,41.864567,30.573592,688.249014,9.57165,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,0,0,0,79.12267,56.154068,42.457868,1.281,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

67,16:30-16:45,6.5538,41.864567,30.573592,688.249014,9.57165,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,0,0,0,79.12267,56.154068,42.457868,3.843,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

68,16:45-17:00,1.1,41.864567,30.573592,688.249014,9.57165,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,0,51.987208,1.456305,2.429119,8.443451,0,0,0,0,79.12267,56.154068,42.457868,9.6075,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

69,17:00-17:15,1.1,41.864567,30.573592,688.249014,19.143301,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,8.757958,51.987208,1.456305,1.82184,8.443451,19.81643,0,0.225877,0,79.12267,56.154068,42.457868,9.9918,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,12.280095,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

70,17:15-17:30,1.1,41.864567,30.573592,688.249014,19.143301,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.82184,8.443451,39.63286,0,0.451754,0,79.12267,56.154068,42.457868,9.9918,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,12.280095,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

71,17:30-17:45,1.1,41.864567,30.573592,688.249014,19.143301,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.82184,8.443451,59.44929,0,0.677631,0,79.12267,56.154068,42.457868,9.4794,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,12.280095,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

72,17:45-18:00,1.1,41.864567,30.573592,688.249014,19.143301,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,17.515916,51.987208,1.456305,1.82184,8.443451,59.44929,0,0.677631,0,79.12267,56.154068,42.457868,9.4794,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,12.280095,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

73,18:00-18:15,0,41.864567,30.573592,688.249014,16.646348,40.922,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,17.515916,51.987208,1.456305,1.82184,8.443451,59.44929,0,0.677631,0,79.12267,56.154068,42.457868,3.7149,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.396466,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,40.669,418.77

74,18:15-18:30,0,41.864567,30.573592,688.249014,16.646348,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,26.273875,51.987208,1.456305,1.82184,8.443451,79.26572,3.347989,0.899475,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.396466,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,40.669,418.77

75,18:30-18:45,1.1,41.864567,30.573592,688.249014,28.714951,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,26.273875,51.987208,1.456305,2.429119,8.443451,93.137221,6.695978,1.060816,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.396466,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

76,18:45-19:00,6.5538,41.864567,30.573592,688.249014,38.375382,42.14808,22.034892,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,26.880195,51.987208,1.456305,2.429119,8.443451,133.760902,10.713566,1.520637,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.396466,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,14.8365,20.73185,0,147.515625,43.097,418.77

77,19:00-19:15,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.954653,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,13.188,20.73185,0,147.515625,43.097,418.77

78,19:15-19:30,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.297934,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.954653,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

79,19:30-19:45,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,52.992,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.954653,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

80,19:45-20:00,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,83.849666,0,0,0,25.676561,13.954653,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

81,20:00-20:15,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,86.178824,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

82,20:15-20:30,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,52.362552,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,86.178824,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

83,20:30-20:45,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,8.752357,146.839746,17.409544,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,86.178824,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

84,20:45-21:00,3.3,41.864567,30.573592,688.249014,24.969523,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,2.429119,8.54642,118.89858,16.070348,1.351229,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,67.961315,0,0,0,86.178824,0,0,0,25.676561,14.512839,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

85,21:00-21:15,3.3,41.864567,30.573592,688.249014,24.969523,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,2.429119,8.443451,118.89858,3.749748,1.351229,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,69.113202,0,0,0,86.178824,0,0,0,25.676561,15.071025,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

86,21:15-21:30,3.3,41.864567,30.573592,688.249014,24.969523,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,2.429119,8.443451,118.89858,3.749748,1.351229,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,69.113202,0,0,0,86.178824,0,0,0,25.676561,15.071025,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

87,21:30-21:45,3.3,41.864567,30.573592,688.249014,24.969523,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.456305,2.429119,8.443451,118.89858,3.749748,1.351229,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,69.113202,0,0,0,86.178824,0,0,0,25.676561,15.071025,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

88,21:45-22:00,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.466737,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.749748,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,69.113202,0,0,0,86.178824,0,0,0,25.676561,15.071025,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

89,22:00-22:15,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.749748,1.645676,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.664,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

90,22:15-22:30,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.749748,1.645676,0,79.12267,56.154068,42.457868,1.5372,657.89409,83.664,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

91,22:30-22:45,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.749748,1.645676,0,79.12267,56.154068,42.457868,1.5372,657.89409,83.083,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

92,22:45-23:00,19.6614,41.864567,32.150296,688.249014,38.375382,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.880195,51.987208,1.489403,2.429119,17.504715,146.839746,3.749748,1.645676,0,79.12267,56.154068,42.457868,1.5372,657.89409,83.083,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

93,23:00-23:15,1.1,41.864567,30.573592,688.249014,19.143301,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,2.429119,17.092839,118.89858,3.749748,1.351229,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.083,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

94,23:15-23:30,1.1,41.864567,30.573592,688.249014,9.57165,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,2.429119,16.886901,79.26572,3.749748,0.899475,0,79.12267,56.154068,42.457868,0.5124,657.89409,83.083,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

95,23:30-23:45,1.1,41.864567,30.573592,688.249014,9.57165,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,2.429119,16.886901,79.26572,3.749748,0.899475,0,79.12267,56.154068,42.457868,0.5124,657.89409,82.502,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

96,23:45-24:00,1.1,41.864567,30.573592,688.249014,9.57165,42.14808,20.755001,26.717786,0.814833,33.873497,43.050738,49.128,119.5917,125.29529,16.588864,142.003255,1.00939,1.44175,26.273875,51.987208,1.456305,2.429119,16.886901,79.26572,3.749748,0.899475,0,79.12267,56.154068,42.457868,0.5124,657.89409,82.502,0,70.265089,0,0,0,88.507981,0,0,0,25.676561,15.62921,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.097,418.77

