Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
60,14:45-15:00,0,92,0,0,0,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.6777,0,55.776,653.1525,5.11176,8.874,0,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

61,15:00-15:15,0,92,0,0,14.238,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.6777,0,6.972,653.1525,4.84272,8.874,0,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,44.1,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

62,15:15-15:30,0,92,0,0,15.561,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,44.1,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

63,15:30-15:45,0,92,0,0,21.294,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,44.1,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

64,15:45-16:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,44.1,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

65,16:00-16:15,0,92,0,0,31.122,123.665625,682.829127,16.478852,125.5875,35.328,0,0.72694,0,59.0625,54.4401,0,10.6777,0,1.3944,653.1525,4.84272,8.874,6.7893,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

66,16:15-16:30,0,92,0,0,31.122,123.665625,682.829127,16.478852,125.5875,35.328,0,0.72694,0,59.0625,54.4401,0,10.6777,0,1.3944,653.1525,4.84272,8.874,6.7893,0,0,42.392196,3.1992,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

67,16:30-16:45,0,92,0,0,46.683,123.665625,682.829127,16.478852,125.5875,4.416,0,0.72694,0,59.0625,54.4401,17.046,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,5.27868,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

68,16:45-17:00,0,92,0,0,46.683,123.665625,682.829127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,44.9825,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,5.27868,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

69,17:00-17:15,0,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,3.312,0,0.72694,0,59.0625,54.4401,70.1727,10.6777,0,1.3944,653.1525,4.84272,8.874,0,0,0,42.392196,5.27868,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

70,17:15-17:30,13.17004,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,0,59.0625,54.4401,75.76,10.6777,9.136036,1.3944,653.1525,4.84272,17.748,0,0,0,42.392196,5.27868,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

71,17:30-17:45,13.17004,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,1.2734,59.0625,54.4401,75.76,10.91181,18.272072,1.3944,653.1525,4.84272,26.622,0,1.1,3.819,42.392196,10.536032,0,0,7.031,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

72,17:45-18:00,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,111.746,10.91181,27.408108,1.3944,653.1525,4.84272,35.496,0,13.0416,16.350412,42.392196,10.536032,0,0,13.904,26.39091,0,0,0,0,0,43.575,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,18.140334,0,15.00135,418.77

73,18:00-18:15,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,140.3454,10.91181,27.408108,6.972,653.1525,4.84272,35.496,0.3843,13.0416,16.350412,42.392196,10.536032,0,0,22.12,26.39091,0,0,0,0,0,43.05,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

74,18:15-18:30,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,140.3454,10.91181,27.408108,55.776,653.1525,4.84272,35.496,0.3843,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,0,43.05,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

75,18:30-18:45,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,132.58,10.91181,27.408108,55.776,653.1525,4.84272,35.496,0.3843,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,0,43.05,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

76,18:45-19:00,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,111.746,10.91181,18.272072,55.776,653.1525,4.84272,35.496,0.3843,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,0,43.05,0,0,0,70.9158,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

77,19:00-19:15,26.34008,92,0,0,46.683,123.665625,682.829127,49.436556,125.5875,3.312,0,0.72694,29.062808,59.0625,54.4401,94.7,10.91181,9.1149,55.776,653.1525,4.84272,35.496,0.3843,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

78,19:15-19:30,26.34008,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,3.864,0,0.72694,1.2734,59.0625,54.4401,74.813,10.91181,9.1149,6.972,653.1525,4.84272,17.748,0.3843,6.5208,3.819,42.392196,3.999,0,0,14.04936,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

79,19:30-19:45,13.17004,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,3.864,0,0.72694,0,59.0625,54.4401,40.2475,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,6.5208,0,42.392196,3.999,0,0,6.32,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

80,19:45-20:00,0,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,35.328,0,0.72694,0,59.0625,54.4401,30.304,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,6.5208,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

81,20:00-20:15,0,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,35.328,0,0.72694,0,59.0625,54.4401,17.046,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,6.5208,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

82,20:15-20:30,0,92,0,0,46.683,123.665625,682.829127,32.957704,125.5875,4.416,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

83,20:30-20:45,0,92,0,0,46.683,123.665625,682.829127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

84,20:45-21:00,0,92,0,0,46.683,123.665625,682.829127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

85,21:00-21:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

86,21:15-21:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

87,21:30-21:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

88,21:45-22:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.05,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

89,22:00-22:15,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

90,22:15-22:30,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

91,22:30-22:45,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

92,22:45-23:00,0,92,0,0,18.774,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.548957,0,15.00135,418.77

93,23:00-23:15,0,92,0,0,15.561,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,1.3944,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,15.9572,0,15.00135,418.77

94,23:15-23:30,0,92,0,0,0,123.665625,683.129127,16.478852,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,6.972,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,16.3742,0,15.00135,418.77

95,23:30-23:45,0,92,0,0,0,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,55.776,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,16.7912,0,15.00135,418.77

96,23:45-24:00,0,92,0,0,0,123.665625,683.129127,0,125.5875,3.312,0,0.72694,0,59.0625,54.4401,0,10.91181,0,55.776,653.1525,4.84272,8.874,0.3843,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,0,43.575,0,0,0,71.4588,0,0,0,89.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6885,147.515625,17.2082,0,15.00135,418.77

