Block,Time,DHAULIGNGA,DULHASTI,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR3,UNCHAHAR2,URI2,UNCHAHAR4,UNCHAHAR1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,PARBATI3,KOLDAM,SINGRAULI,RAMPUR,RIHAND2,TANDA2,NJPC,RIHAND1,SEWA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
54,13:15-13:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

55,13:30-13:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

56,13:45-14:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

57,14:00-14:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

58,14:15-14:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

59,14:30-14:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

60,14:45-15:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,35.496,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

61,15:00-15:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

62,15:15-15:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

63,15:30-15:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

64,15:45-16:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

65,16:00-16:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

66,16:15-16:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

67,16:30-16:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

68,16:45-17:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,32.41932,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

69,17:00-17:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

70,17:15-17:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

71,17:30-17:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,13.1076,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

72,17:45-18:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

73,18:00-18:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

74,18:15-18:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

75,18:30-18:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.97563,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

76,18:45-19:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.97563,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,26.46,15.00135,14.253199,414

77,19:00-19:15,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.97563,123.665625,67.284,32.700824,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,19.6614,51.888,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

78,19:15-19:30,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.97563,123.665625,67.284,32.700824,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,19.6614,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,54.8,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

79,19:30-19:45,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,32.700824,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,6.5538,46.92,8.967,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

80,19:45-20:00,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,32.700824,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,6.5538,46.92,8.967,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

81,20:00-20:15,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,16.350412,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,8.967,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

82,20:15-20:30,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,16.350412,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

83,20:30-20:45,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

84,20:45-21:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,14.253199,414

85,21:00-21:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,414

86,21:15-21:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,414

87,21:30-21:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,36.482,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,414

88,21:45-22:00,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,0,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,24.15,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,414

89,22:00-22:15,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,3.1825,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414

90,22:15-22:30,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414

91,22:30-22:45,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414

92,22:45-23:00,36.544144,49.436556,686.779957,30.5616,40.1233,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,40.2288,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,154.69245,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,25.2,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414

93,23:00-23:15,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,26.25,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,29.4,15.00135,14.253199,414

94,23:15-23:30,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,26.25,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,29.4,15.00135,14.253199,414

95,23:30-23:45,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,26.25,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,29.4,15.00135,14.253199,414

96,23:45-24:00,36.544144,49.436556,686.779957,29.062808,39.51012,26.39091,42.392196,31.6122,0,19.985,0,51.0138,38.6616,653.1525,37.468,0.99476,123.665625,67.284,15.9125,0,139.3125,0,118.125,0,152.9405,46,15.804048,42.66,0,46.92,11.7852,84.245,0,0,15.75,0,26.25,0,74.528,0,0,0,65.16,0,2.172,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,29.4,15.00135,14.253199,414

