Block,Time,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,CHAMERA2,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,KOLDAM,SINGRAULI_HYDRO,NJPC,RAPPC,TEHRI,UNCHAHAR3,RIHAND3,SINGRAULI,TANDA2,KISHANGANGA,NAPP,UNCHAHAR4,URI2,CHAMERA1,BSIUL,TANAKPUR,SALAL,RAPPB,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN
59,14:30-14:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,56.7,8.874,0,0,92,20.556,0,0.59303,0,51.0138,0,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,5.3802,25.564,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

60,14:45-15:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,56.7,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,15.561,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,11.922267,25.564,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.88,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

61,15:00-15:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,88.2,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,15.561,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,11.922267,25.564,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

62,15:15-15:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,94.5,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,15.561,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,11.922267,25.564,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

63,15:30-15:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,100.8,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,15.561,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,11.922267,13.363,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

64,15:45-16:00,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,107.1,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,4.4835,13.363,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

65,16:00-16:15,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,113.4,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,0,4.4835,13.363,0,4.416,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

66,16:15-16:30,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,6.5208,4.4835,13.363,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

67,16:30-16:45,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,6.5208,4.4835,13.363,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

68,16:45-17:00,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,1.1,4.4835,13.363,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

69,17:00-17:15,341.564563,16.478852,0,9.1149,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,0,1.1,4.4835,13.363,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

70,17:15-17:30,341.564563,16.478852,0,9.136036,13.17004,42.392196,0,653.1525,118.125,8.874,3.1825,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,5.3808,7.031,1.1,4.4835,17.43,0,6.624,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

71,17:30-17:45,341.564563,16.478852,0,18.272072,13.17004,42.392196,0,653.1525,118.125,8.874,6.365,0,92,20.556,0,0.59303,56.82,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,9.4164,13.983,2.2,4.4835,70.882,0,8.832,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

72,17:45-18:00,341.564563,32.957704,0,27.408108,13.17004,42.392196,4.7988,653.1525,118.125,8.874,32.700824,0,92,20.556,0,0.59303,75.76,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,24.75168,28.045,2.2,4.4835,70.882,0,49.68,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

73,18:00-18:15,341.564563,49.436556,1.9101,36.544144,26.34008,42.392196,9.331,653.1525,118.125,17.748,32.700824,0,92,20.556,0,0.59303,94.7,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,24.75168,39.5,2.2,4.4835,70.882,0,49.68,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

74,18:15-18:30,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,9.331,653.1525,118.125,29.58,32.700824,0,92,20.556,0,0.59303,140.3454,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,24.75168,42.14808,19.5624,4.4835,70.882,0,11.04,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

75,18:30-18:45,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.58,32.700824,0,92,20.556,0,0.59303,140.3454,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,24.75168,42.14808,19.5624,4.4835,13.944,0,8.832,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

76,18:45-19:00,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.58,32.700824,0,92,20.556,0,0.59303,140.3454,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,11.4342,42.14808,19.5624,4.4835,13.363,0,8.832,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,87.85375,45.2215,20.73185,13.188,0.294,418.77

77,19:00-19:15,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.58,32.700824,0,92,20.556,0,0.59303,140.3454,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,9.4164,28.045,19.5624,4.4835,13.363,0,8.832,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

78,19:15-19:30,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,15.804048,653.1525,118.125,29.58,3.819,0,92,20.556,0,0.59303,140.3454,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,9.4164,28.045,19.5624,4.4835,13.363,0,8.832,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

79,19:30-19:45,341.564563,49.436556,19.374781,36.544144,39.51012,42.392196,10.55736,653.1525,118.125,29.58,0,0,92,20.556,0,0.59303,132.58,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,9.4164,26.07,0,4.4835,13.363,0,13.248,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

80,19:45-20:00,341.564563,32.8448,0,27.3447,39.51012,42.392196,10.55736,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,94.7,51.0138,62.244,26.39091,123.665625,101.625,0,0,0,0,9.4164,13.983,0,4.4835,13.363,0,13.248,0,0,40.95,0,0,0,0,87.68,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

81,20:00-20:15,341.564563,16.4224,0,18.2298,26.34008,42.392196,5.27868,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,75.76,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,13.983,0,4.4835,13.363,0,13.248,0,0,40.95,0,0,0,0,88.776,0,0,0,66.789,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

82,20:15-20:30,341.564563,16.4224,0,9.1149,11.997,42.392196,5.27868,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,56.82,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,7.031,0,4.4835,13.363,0,49.68,0,0,40.95,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

83,20:30-20:45,341.564563,16.4224,0,9.1149,11.997,42.392196,5.27868,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,49.68,0,0,40.95,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

84,20:45-21:00,341.564563,16.4224,0,9.1149,11.997,42.392196,3.17254,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,8.832,0,0,40.95,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

85,21:00-21:15,341.564563,16.4224,0,0,11.997,42.392196,0,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

86,21:15-21:30,341.564563,16.4224,0,0,11.997,42.392196,0,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,42.615,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

87,21:30-21:45,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

88,21:45-22:00,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,17.748,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

89,22:00-22:15,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,9.86,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

90,22:15-22:30,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

91,22:30-22:45,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

92,22:45-23:00,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,6.624,0,0,41.475,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

93,23:00-23:15,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,11.04,0,0,42,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

94,23:15-23:30,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,11.04,0,0,42,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

95,23:30-23:45,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,11.04,0,0,42,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

96,23:45-24:00,341.564563,16.4224,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,20.556,0,0.59303,20.834,51.0138,31.122,26.39091,123.665625,101.625,0,0,0,0,9.4164,0,0,4.4835,12.782,0,11.04,0,0,42,0,0,0,0,88.776,0,0,0,67.332,0,0,0,0,0,0,0,0,0,46.87,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,13.188,0.294,418.77

