Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
49,12:00-12:15,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,67.396,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

50,12:15-12:30,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,43.704,418.77

51,12:30-12:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.062,418.77

52,12:45-13:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.062,418.77

53,13:00-13:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.073474,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,51.888,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.062,418.77

54,13:15-13:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.073474,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,51.888,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.062,418.77

55,13:30-13:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.122548,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.669,418.77

56,13:45-14:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,0,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.669,418.77

57,14:00-14:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,17.246441,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.9725,418.77

58,14:15-14:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,1.21456,0,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.9725,418.77

59,14:30-14:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,1.82184,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.9725,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,29.4,147.515625,40.9725,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,84.9422,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,27.93,147.515625,40.9725,418.77

62,15:15-15:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,14.253199,27.93,147.515625,40.9725,418.77

63,15:30-15:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.277986,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,16.68,27.93,147.515625,40.9725,418.77

64,15:45-16:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.277986,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,17.375,27.93,147.515625,40.9725,418.77

65,16:00-16:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,5.540815,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,17.375,27.93,147.515625,40.9725,418.77

66,16:15-16:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,17.375,27.93,147.515625,40.9725,418.77

67,16:30-16:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,18.765,27.93,147.515625,40.9725,418.77

68,16:45-17:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,20.733961,47.227355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,18.765,27.93,147.515625,40.9725,418.77

69,17:00-17:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,51.888,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,19.46,27.93,147.515625,40.9725,418.77

70,17:15-17:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,0,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,51.888,8.967,79.3646,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,19.46,27.93,147.515625,40.9725,418.77

71,17:30-17:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849665,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,19.46,27.93,147.515625,40.9725,418.77

72,17:45-18:00,41.864567,688.249014,30.573593,19.187691,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,3.749748,142.003256,1.754582,119.5917,1.44175,42.14808,6.5538,47.472,8.967,79.3646,0,0,83.849665,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,19.46,27.93,147.515625,40.9725,418.77

73,18:00-18:15,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,10.713565,142.003256,1.754582,119.5917,1.44175,37.92,6.5538,47.472,8.967,77.854,0,0,83.849665,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

74,18:15-18:30,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,15.854514,0.814833,26.717787,11.08163,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,8.443451,1.088558,51.987209,125.295291,25.869661,2.429119,10.713565,142.003256,1.754582,119.5917,1.44175,37.92,6.5538,47.472,8.967,77.854,0,0,83.849665,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

75,18:30-18:45,41.864567,688.249014,30.573593,28.781536,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,10.713565,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,14.731152,142.003256,1.754582,119.5917,1.44175,42.14808,13.1076,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

77,19:00-19:15,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,51.888,7.686,77.854,0,0,83.849667,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

78,19:15-19:30,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,51.888,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

79,19:30-19:45,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

80,19:45-20:00,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,15.854514,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

81,20:00-20:15,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,18.44889,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

82,20:15-20:30,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,68.802518,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

83,20:30-20:45,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,6.695978,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.228402,42.14808,13.1076,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,40.9725,418.77

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.228402,42.14808,13.1076,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.228402,42.14808,13.1076,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,16.070349,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

88,21:45-22:00,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,16.070349,142.003256,1.754582,119.5917,1.228402,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,37.956656,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

89,22:00-22:15,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849665,0,0,0,39.073028,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

90,22:15-22:30,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849665,0,0,0,39.073028,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

91,22:30-22:45,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,16.070349,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849665,0,0,0,39.073028,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

92,22:45-23:00,43.785479,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,160.017672,88.252208,2.237415,55.603538,41.212436,657.89409,17.504714,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849665,0,0,0,39.073028,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.510509,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.510509,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.510509,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849667,0,0,0,40.189399,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.510509,160.017672,88.252208,2.184458,55.603538,41.212436,657.89409,16.886902,1.088558,51.987209,125.295291,25.869661,2.429119,3.34799,142.003256,1.754582,119.5917,1.44175,42.14808,19.6614,47.472,7.686,77.854,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,27.93,147.515625,42.1865,418.77

