Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
6,01:15-01:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

7,01:30-01:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

8,01:45-02:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

9,02:00-02:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,26.496,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

10,02:15-02:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,26.496,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

11,02:30-02:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,4.416,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

12,02:45-03:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

13,03:00-03:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

14,03:15-03:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

15,03:30-03:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

16,03:45-04:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

17,04:00-04:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

18,04:15-04:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

19,04:30-04:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

20,04:45-05:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

21,05:00-05:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,12.782,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

22,05:15-05:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,12.782,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

23,05:30-05:45,32.957704,653.1525,0,683.129127,0,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

24,05:45-06:00,32.957704,653.1525,0,683.129127,9.136036,0,0,0,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.70781,18.94,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

25,06:00-06:15,32.957704,653.1525,0,683.129127,18.272072,0,8.295,3.3325,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.5564,0.70781,39.774,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

26,06:15-06:30,32.957704,653.1525,0,683.129127,18.272072,0,14.04936,13.17004,0,0,0.3843,0,10.91181,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,1.5996,125.5875,46.683,4.7082,26.39091,2.5564,0.70781,56.82,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

27,06:30-06:45,32.957704,653.1525,0,683.129127,18.272072,0,27.65,13.17004,1.2734,1.1,0.3843,0,10.5635,42.392196,0,3.312,17.748,21.4668,0,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,6.972,0.70781,80.495,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

28,06:45-07:00,32.957704,653.1525,0,683.129127,27.408108,0,27.65,26.34008,29.062808,13.0416,0.3843,0,10.5635,42.392196,0,36.432,26.622,21.4668,3.819,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,55.776,0.70781,108.905,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

29,07:00-07:15,32.957704,653.1525,0,682.829127,27.408108,0,27.65,26.34008,29.062808,13.0416,0.3843,0,10.5635,42.392196,0,36.432,26.622,21.4668,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,137.315,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

30,07:15-07:30,32.957704,653.1525,0,682.829127,27.408108,0,27.65,26.34008,29.062808,13.0416,0.3843,0,10.5635,42.392196,0,4.968,26.622,21.4668,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,125.88,20.73185,0,15.00135,345.9375

31,07:30-07:45,32.957704,653.1525,0,682.829127,18.272072,0,14.04936,26.34008,29.062808,13.0416,1.0248,0,10.5635,42.392196,0,3.312,26.622,21.4668,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39931,125.88,20.73185,0,15.00135,345.9375

32,07:45:08:00,32.957704,653.1525,0,682.829127,9.136036,0,14.04936,26.34008,29.062808,13.0416,1.0248,0,10.5635,42.392196,0,3.312,26.622,21.4668,16.350412,0,0,92,59.0625,123.665625,10.536032,125.5875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39931,125.88,20.73185,0,15.00135,345.9375

33,08:00-08:15,32.957704,653.1525,0,682.829127,0,0,8.69,26.34008,29.062808,13.0416,1.0248,0,10.5635,42.392196,0,3.312,26.622,21.4668,16.350412,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,55.776,0.70781,113.64,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39931,125.88,20.73185,0,15.00135,345.9375

34,08:15-08:30,32.957704,653.1525,0,682.829127,0,0,0,26.34008,1.2734,0,1.0248,0,10.5635,42.392196,0,3.312,17.748,21.4668,3.819,0,0,92,59.0625,123.665625,5.27868,125.5875,46.683,4.7082,26.39091,6.972,0.70781,93.5636,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39931,125.88,20.73185,0,15.00135,345.9375

35,08:30-08:45,32.957704,653.1525,0,682.829127,0,0,0,26.34008,0,0,1.0248,0,10.5635,42.392196,0,3.312,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,64.396,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

36,08:45:09:00,32.957704,653.1525,0,682.829127,0,0,0,26.34008,0,0,1.0248,0,10.5635,42.392196,0,3.312,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,34.092,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

37,09:00:09:15,16.478852,653.1525,0,682.829127,0,0,0,26.34008,0,0,1.0248,0,10.5635,42.392196,0,3.312,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.70781,32.3874,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

38,09:15-09:30,16.478852,653.1525,0,682.829127,0,0,0,13.17004,0,0,1.0248,0,10.5635,42.392196,0,3.312,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.70781,18.3718,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

39,09:30-09:45,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,1.0248,0,10.5635,42.392196,0,4.416,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

40,09:45-10:00,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,1.0248,0,10.5635,42.392196,0,36.432,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

41,10:00-10:15,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.76,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

42,10:15-10:30,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

43,10:30-10:45,0,653.1525,0,682.829127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

44,10:45-11:00,0,653.1525,0,682.829127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

45,11:00-11:15,0,653.1525,0,682.829127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

46,11:15-11:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,8.34024,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

47,11:30-11:45,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

48,11:45-12:00,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

49,12:00-12:15,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.5635,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

50,12:15-12:30,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,11.42,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

51,12:30-12:45,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,12.562,42.392196,0,24.288,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

52,12:45-13:00,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,13.704,42.392196,0,24.288,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

53,13:00-13:15,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,14.846,42.392196,0,2.76,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.925,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

54,13:15-13:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,15.988,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.4,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,345.9375

55,13:30-13:45,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,17.13,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.4,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

56,13:45-14:00,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,17.701,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.70781,0,54.3132,0,0,15.225,29.4,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.385,125.88,20.73185,0,15.00135,345.9375

57,14:00-14:15,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,17.701,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.70781,0,54.3132,0,0,15.225,29.4,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

58,14:15-14:30,0,653.1525,0,683.129127,0,0,0,0,0,0,1.281,0,17.701,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,1.3944,0.70781,0,54.3132,0,0,15.225,29.4,0,0,0,93.16,0,0,0,34.9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.985,125.88,20.73185,0,15.00135,345.9375

