Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
53,13:00-13:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,59.388062,9.222505,0,0,97.055943,19.725135,0.758012,0,0,70.509062,0,0,5.534073,130.580717,149.98895,2.746854,52.132639,0,13.0416,34.224,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,379.35

54,13:15-13:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,59.388062,9.222505,0,0,97.055943,19.725135,0.758012,0,0,70.509062,0,0,5.534073,130.580717,149.98895,2.746854,52.132639,0,13.0416,34.224,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,379.35

55,13:30-13:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,72.585408,9.222505,0,0,97.055943,19.725135,0.758012,0,0,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,399.375

56,13:45-14:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,77.864348,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

57,14:00-14:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,83.143286,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

58,14:15-14:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,88.422225,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

59,14:30-14:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,89.741959,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.1281,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

60,14:45-15:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,89.741959,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,107.948757,0,0,0,84.266758,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

61,15:00-15:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,89.741959,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

62,15:15-15:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,89.741959,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,418.77

63,15:30-15:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,93.701163,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0.8967,25.564,0,0,107.948757,0,0,0,84.935542,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

64,15:45-16:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,97.660368,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,13.0416,33.12,0.8967,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

65,16:00-16:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,97.660368,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,6.5208,33.12,0.8967,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

66,16:15-16:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,101.619572,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,6.5208,33.12,0.8967,25.564,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

67,16:30-16:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,101.619572,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,6.5208,33.12,0.8967,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

68,16:45-17:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,105.578776,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,6.5208,33.12,0.8967,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

69,17:00-17:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,105.578776,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,1.1,33.12,1.5372,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

70,17:15-17:30,688.715947,11.598717,4.58163,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,109.53798,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,70.509062,0,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,1.1,33.12,1.5372,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

71,17:30-17:45,688.715947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,109.53798,9.222505,0,1.724881,97.055943,19.725135,0.758012,0,44.572744,70.509062,12.509966,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,1.1,33.12,2.1777,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

72,17:45-18:00,688.715947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,113.497184,9.222505,0,2.710527,97.055943,19.725135,0.758012,2.014225,70.202072,70.509062,25.019931,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,1.1,33.12,1.281,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

73,18:00-18:15,688.715947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,113.497184,9.222505,0,3.86558,97.055943,19.725135,0.758012,2.10791,100.288674,70.509062,37.529897,10.884034,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,6.5208,33.12,1.9215,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

74,18:15-18:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,117.456389,9.222505,0,5.082237,97.055943,39.450269,0.758012,4.637402,131.489595,70.509062,50.039863,21.717709,5.534073,130.580717,149.98895,5.493709,52.132639,28.09872,6.5208,33.12,1.9215,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

75,18:30-18:45,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,117.456389,10.375318,3.814368,6.144887,97.055943,59.175403,0.758012,6.956102,159.34756,70.509062,51.952214,32.576563,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

76,18:45-19:00,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,121.415593,10.375318,6.102988,6.144887,97.055943,59.175403,0.758012,9.274803,159.34756,70.509062,51.952214,43.536137,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

77,19:00-19:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,121.415593,10.375318,22.886205,6.037083,97.055943,59.175403,0.758012,9.274803,156.450331,70.509062,51.952214,43.536137,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

78,19:15-19:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,10.375318,22.886205,6.021682,97.055943,59.175403,0.758012,9.274803,156.004604,70.509062,51.952214,43.536137,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,26.726,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

79,19:30-19:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,19.597823,22.886205,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,70.509062,51.952214,43.536137,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

80,19:45-20:00,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,19.597823,22.886205,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,70.509062,51.952214,32.652103,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

81,20:00-20:15,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,19.597823,22.886205,5.159241,97.055943,59.175403,0.758012,9.274803,133.718232,70.509062,51.952214,32.652103,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

82,20:15-20:30,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,19.597823,22.886205,4.728021,97.055943,59.175403,0.758012,9.274803,122.575046,70.509062,51.952214,32.652103,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,19.5624,33.12,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

83,20:30-20:45,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,3.814368,4.250599,97.055943,19.725135,0.758012,6.956102,110.094678,70.509062,51.952214,21.717709,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,26.726,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

84,20:45-21:00,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,3.86558,97.055943,19.725135,0.758012,6.956102,100.288674,70.509062,51.952214,10.884034,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

85,21:00-21:15,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,3.86558,97.055943,19.725135,0.758012,6.956102,100.288674,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

86,21:15-21:30,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,3.86558,97.055943,19.725135,0.758012,6.956102,100.288674,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

87,21:30-21:45,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,5.159241,97.055943,19.725135,0.758012,6.956102,133.718232,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

88,21:45-22:00,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,29.396734,0,5.590461,97.055943,39.450269,0.758012,6.956102,144.861418,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

89,22:00-22:15,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,29.396734,0,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

90,22:15-22:30,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,29.396734,0,5.159241,97.055943,39.450269,0.758012,9.274803,133.718232,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,6.5208,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

91,22:30-22:45,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.838674,674.817829,124.384996,29.396734,0,4.250599,97.055943,19.725135,0.758012,9.274803,110.094678,70.509062,51.952214,0,5.534073,130.580717,149.98895,5.493709,52.132639,42.14808,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

92,22:45-23:00,688.415947,11.598717,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,3.357357,97.055943,0,0.758012,6.956102,86.916851,70.509062,50.996038,0,5.534073,130.580717,149.98895,5.493709,52.132639,28.09872,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

93,23:00-23:15,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,2.109899,97.055943,0,0.758012,4.637402,54.601612,70.509062,50.358588,0,5.534073,130.580717,149.98895,5.493709,52.132639,14.04936,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

94,23:15-23:30,688.415947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0.86244,97.055943,0,0.758012,1.92054,22.286372,70.509062,50.039863,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

95,23:30-23:45,688.415947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0,97.055943,0,0.758012,0,0,70.509062,37.529897,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

96,23:45-24:00,688.415947,11.598717,16.035706,22.630299,3.094586,37.890519,27.638981,44.906625,9.514482,674.817829,124.384996,9.222505,0,0,97.055943,0,0.758012,0,0,70.509062,37.529897,0,5.534073,130.580717,149.98895,5.493709,52.132639,0,13.0416,33.12,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,418.77

