Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
6,01:15-01:30,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,9.274803,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,10.29,15.00135,348.975

7,01:30-01:45,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

8,01:45-02:00,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

9,02:00-02:15,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

10,02:15-02:30,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

11,02:30-02:45,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

12,02:45-03:00,46.92,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,83.664,1.212818,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

13,03:00-03:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

14,03:15-03:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

15,03:30-03:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.9381,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

16,03:45-04:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

17,04:00-04:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,0,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

18,04:15-04:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,98.86825,9.996,15.00135,348.975

19,04:30-04:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,115.39,9.702,15.00135,348.975

20,04:45-05:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,18.308964,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,115.39,9.702,15.00135,348.975

21,05:00-05:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,120.635,9.702,15.00135,348.975

22,05:15-05:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,7.628735,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,120.635,9.702,15.00135,348.975

23,05:30-05:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,12.205976,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,120.635,9.702,15.00135,348.975

24,05:45-06:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.788555,0,82.828606,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

25,06:00-06:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

26,06:15-06:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

27,06:30-06:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

28,06:45-07:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.306625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.87616,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

29,07:00-07:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,78.386778,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

30,07:15-07:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,10.953965,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,9.154482,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

31,07:30-07:45,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,12.730283,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

32,07:45:08:00,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,12.730283,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,62.196893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.702,15.00135,348.975

33,08:00-08:15,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,14.506602,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.673,15.00135,348.975

34,08:15-08:30,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,16.28292,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.673,15.00135,348.975

35,08:30-08:45,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,18.059239,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.673,15.00135,348.975

36,08:45:09:00,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,19.835558,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.72189,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.673,15.00135,348.975

37,09:00:09:15,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,21.611876,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.72189,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

38,09:15-09:30,30.912,30.360993,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.72189,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

39,09:30-09:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.72189,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

40,09:45-10:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.04936,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,4.637401,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

41,10:00-10:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,2.318701,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

42,10:15-10:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

43,10:30-10:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.967,15.00135,348.975

44,10:45-11:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,80.178,1.212818,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,8.967,15.00135,348.975

45,11:00-11:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

46,11:15-11:30,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.0462,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

47,11:30-11:45,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,27.334,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

48,11:45-12:00,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,80.112914,0,0,0,61.92938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

49,12:00-12:15,30.912,37.89052,124.384996,130.580717,0,141.734525,12.0414,64.701224,22.630299,27.63898,79.37622,1.212818,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,0,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,32.171,123.782,9.114,15.00135,348.975

